CMDLINE /home/advice/miniconda3/envs/torch_exp_dataset/bin/python /home/docker/side/torchcsvdataset/test/pandas_test.py
MEM 264.597656 1626412928.5496
MEM 267.414062 1626412928.6629
MEM 264.582031 1626412928.7773
MEM 264.597656 1626412928.8928
MEM 264.597656 1626412929.0067
MEM 267.410156 1626412929.1208
MEM 267.414062 1626412929.2363
MEM 265.347656 1626412929.3511
MEM 264.597656 1626412929.4665
MEM 267.414062 1626412929.5815
MEM 267.414062 1626412929.6951
MEM 264.597656 1626412929.8102
MEM 267.410156 1626412929.9236
MEM 267.414062 1626412930.0388
MEM 264.582031 1626412930.1530
MEM 267.414062 1626412930.2673
MEM 267.410156 1626412930.3821
MEM 266.898438 1626412930.4968
MEM 264.597656 1626412930.6118
MEM 267.414062 1626412930.7260
MEM 264.835938 1626412930.8370
MEM 264.597656 1626412930.9521
MEM 267.414062 1626412931.0658
MEM 267.414062 1626412931.1816
MEM 264.597656 1626412931.2944
MEM 267.414062 1626412931.4092
MEM 267.414062 1626412931.5238
MEM 267.414062 1626412931.6402
MEM 265.609375 1626412931.7543
MEM 267.414062 1626412931.8657
MEM 267.414062 1626412931.9770
MEM 264.582031 1626412932.0920
MEM 264.597656 1626412932.2066
MEM 264.597656 1626412932.3221
MEM 266.093750 1626412932.4369
MEM 266.093750 1626412932.5513
MEM 264.582031 1626412932.6667
MEM 264.597656 1626412932.7829
MEM 264.597656 1626412932.8974
MEM 264.597656 1626412933.0129
MEM 266.093750 1626412933.1268
MEM 266.093750 1626412933.2422
MEM 265.335938 1626412933.3572
MEM 266.093750 1626412933.4727
MEM 266.093750 1626412933.5870
MEM 266.093750 1626412933.7018
MEM 266.093750 1626412933.8174
MEM 264.582031 1626412933.9295
MEM 264.582031 1626412934.0452
MEM 264.597656 1626412934.1608
MEM 266.093750 1626412934.2747
MEM 266.093750 1626412934.3892
MEM 266.093750 1626412934.5040
MEM 266.093750 1626412934.6181
MEM 266.093750 1626412934.7327
MEM 265.589844 1626412934.8460
MEM 264.597656 1626412934.9616
MEM 264.597656 1626412935.0751
MEM 266.093750 1626412935.1894
MEM 266.093750 1626412935.3046
MEM 266.093750 1626412935.4194
MEM 266.093750 1626412935.5349
MEM 266.093750 1626412935.6469
MEM 264.582031 1626412935.7619
MEM 264.597656 1626412935.8768
MEM 264.597656 1626412935.9908
MEM 266.093750 1626412936.1055
MEM 266.093750 1626412936.2204
MEM 266.093750 1626412936.3349
MEM 266.093750 1626412936.4494
MEM 266.093750 1626412936.5639
MEM 266.093750 1626412936.6771
MEM 266.093750 1626412936.7920
MEM 265.093750 1626412936.9069
MEM 266.093750 1626412937.0215
MEM 266.093750 1626412937.1361
MEM 266.093750 1626412937.2518
MEM 266.093750 1626412937.3660
MEM 266.093750 1626412937.4812
MEM 266.093750 1626412937.5966
MEM 266.093750 1626412937.7101
MEM 264.582031 1626412937.8232
MEM 264.597656 1626412937.9376
MEM 266.093750 1626412938.0522
MEM 266.093750 1626412938.1670
MEM 266.093750 1626412938.2822
MEM 266.093750 1626412938.3971
MEM 266.093750 1626412938.5110
MEM 266.101562 1626412938.6249
MEM 266.101562 1626412938.7394
MEM 264.593750 1626412938.8541
MEM 264.597656 1626412938.9694
MEM 266.117188 1626412939.0817
MEM 266.117188 1626412939.1962
MEM 266.121094 1626412939.3107
MEM 264.628906 1626412939.4245
MEM 266.128906 1626412939.5404
MEM 265.886719 1626412939.6553
MEM 264.636719 1626412939.7701
MEM 266.140625 1626412939.8850
MEM 264.628906 1626412940.0003
MEM 264.644531 1626412940.1150
MEM 266.140625 1626412940.2312
MEM 266.140625 1626412940.3472
MEM 266.140625 1626412940.4629
MEM 264.628906 1626412940.5784
MEM 264.644531 1626412940.6936
MEM 266.140625 1626412940.8069
MEM 266.140625 1626412940.9226
MEM 264.628906 1626412941.0383
MEM 264.644531 1626412941.1535
MEM 266.140625 1626412941.2677
MEM 266.140625 1626412941.3832
MEM 264.628906 1626412941.4995
MEM 264.644531 1626412941.6152
MEM 266.140625 1626412941.7309
MEM 266.140625 1626412941.8428
MEM 266.140625 1626412941.9588
MEM 264.628906 1626412942.0744
MEM 266.140625 1626412942.1907
MEM 266.140625 1626412942.3070
MEM 264.644531 1626412942.4224
MEM 264.644531 1626412942.5382
MEM 264.644531 1626412942.6541
MEM 266.140625 1626412942.7690
MEM 265.382812 1626412942.8824
MEM 264.628906 1626412942.9988
MEM 266.140625 1626412943.1146
MEM 266.140625 1626412943.2296
MEM 266.140625 1626412943.3442
MEM 266.140625 1626412943.4605
MEM 265.894531 1626412943.5773
MEM 264.644531 1626412943.6920
MEM 266.140625 1626412943.8082
MEM 266.140625 1626412943.9244
MEM 266.140625 1626412944.0407
MEM 266.140625 1626412944.1560
MEM 264.628906 1626412944.2722
MEM 264.644531 1626412944.3871
MEM 266.140625 1626412944.5034
MEM 264.644531 1626412944.6186
MEM 264.628906 1626412944.7345
MEM 266.140625 1626412944.8497
MEM 266.140625 1626412944.9635
MEM 266.140625 1626412945.0783
MEM 266.140625 1626412945.1928
MEM 265.894531 1626412945.3064
MEM 266.140625 1626412945.4193
MEM 266.140625 1626412945.5348
MEM 266.140625 1626412945.6501
MEM 266.140625 1626412945.7630
MEM 266.140625 1626412945.8774
MEM 266.140625 1626412945.9926
MEM 266.140625 1626412946.1078
MEM 266.140625 1626412946.2230
MEM 266.140625 1626412946.3384
MEM 266.140625 1626412946.4502
MEM 264.628906 1626412946.5626
MEM 266.140625 1626412946.6778
MEM 266.140625 1626412946.7937
MEM 264.644531 1626412946.9085
MEM 264.628906 1626412947.0241
MEM 264.644531 1626412947.1379
MEM 264.644531 1626412947.2538
MEM 266.140625 1626412947.3680
MEM 266.140625 1626412947.4819
MEM 266.140625 1626412947.5979
MEM 266.140625 1626412947.7176
MEM 266.140625 1626412947.8323
MEM 264.628906 1626412947.9452
MEM 264.628906 1626412948.0595
MEM 266.140625 1626412948.1754
MEM 266.140625 1626412948.2915
MEM 266.140625 1626412948.4064
MEM 266.140625 1626412948.5224
MEM 264.644531 1626412948.6348
MEM 266.140625 1626412948.7498
MEM 266.140625 1626412948.8647
MEM 266.140625 1626412948.9785
MEM 266.140625 1626412949.0925
MEM 266.140625 1626412949.2081
MEM 266.140625 1626412949.3233
MEM 266.140625 1626412949.4381
MEM 264.644531 1626412949.5518
MEM 264.628906 1626412949.6658
MEM 264.644531 1626412949.7795
MEM 264.628906 1626412949.8947
MEM 266.140625 1626412950.0089
MEM 266.140625 1626412950.1230
MEM 266.140625 1626412950.2380
MEM 266.140625 1626412950.3574
MEM 266.140625 1626412950.4725
MEM 266.140625 1626412950.5870
MEM 266.140625 1626412950.7007
MEM 266.140625 1626412950.8160
MEM 264.628906 1626412950.9309
MEM 266.140625 1626412951.0456
MEM 264.644531 1626412951.1576
MEM 266.140625 1626412951.2734
MEM 266.140625 1626412951.3889
MEM 264.644531 1626412951.5045
MEM 264.644531 1626412951.6201
MEM 264.644531 1626412951.7352
MEM 264.628906 1626412951.8505
MEM 266.140625 1626412951.9653
MEM 266.140625 1626412952.0801
MEM 266.140625 1626412952.1957
MEM 266.140625 1626412952.3105
MEM 264.628906 1626412952.4247
MEM 264.644531 1626412952.5396
MEM 264.644531 1626412952.6548
MEM 266.140625 1626412952.7695
MEM 266.140625 1626412952.8841
MEM 266.140625 1626412952.9997
MEM 266.140625 1626412953.1140
MEM 264.644531 1626412953.2298
MEM 266.140625 1626412953.3418
MEM 266.140625 1626412953.4557
MEM 266.140625 1626412953.5688
MEM 264.644531 1626412953.6838
MEM 266.140625 1626412953.7981
MEM 266.140625 1626412953.9135
MEM 265.894531 1626412954.0270
MEM 266.140625 1626412954.1411
MEM 264.644531 1626412954.2559
MEM 264.644531 1626412954.3707
MEM 266.140625 1626412954.4853
MEM 266.140625 1626412954.5985
MEM 266.140625 1626412954.7129
MEM 266.140625 1626412954.8275
MEM 264.628906 1626412954.9415
MEM 264.644531 1626412955.0574
MEM 264.644531 1626412955.1723
MEM 266.140625 1626412955.2866
MEM 266.140625 1626412955.4011
MEM 266.140625 1626412955.5156
MEM 266.140625 1626412955.6348
MEM 266.140625 1626412955.7497
MEM 266.140625 1626412955.8647
MEM 266.140625 1626412955.9798
MEM 264.644531 1626412956.0940
MEM 266.140625 1626412956.2078
MEM 266.140625 1626412956.3225
MEM 266.140625 1626412956.4369
MEM 266.140625 1626412956.5520
MEM 266.140625 1626412956.6669
MEM 264.628906 1626412956.7808
MEM 264.644531 1626412956.8945
MEM 264.644531 1626412957.0079
MEM 266.140625 1626412957.1229
MEM 266.140625 1626412957.2383
MEM 266.140625 1626412957.3529
MEM 264.628906 1626412957.4680
MEM 264.644531 1626412957.5830
MEM 264.644531 1626412957.6980
MEM 266.140625 1626412957.8121
MEM 266.140625 1626412957.9257
MEM 264.628906 1626412958.0405
MEM 266.140625 1626412958.1557
MEM 266.140625 1626412958.2703
MEM 266.140625 1626412958.3832
MEM 266.140625 1626412958.5001
MEM 266.140625 1626412958.6141
MEM 266.140625 1626412958.7285
MEM 265.140625 1626412958.8423
MEM 264.644531 1626412958.9538
MEM 264.644531 1626412959.0685
MEM 266.140625 1626412959.1821
MEM 266.140625 1626412959.2969
MEM 264.644531 1626412959.4114
MEM 264.644531 1626412959.5265
MEM 264.628906 1626412959.6406
MEM 264.882812 1626412959.7553
MEM 264.644531 1626412959.8698
MEM 264.644531 1626412959.9849
MEM 266.140625 1626412960.0999
MEM 266.140625 1626412960.2145
MEM 266.140625 1626412960.3294
MEM 266.140625 1626412960.4427
MEM 264.628906 1626412960.5567
MEM 266.140625 1626412960.6714
MEM 264.644531 1626412960.7860
MEM 266.140625 1626412960.8990
MEM 264.644531 1626412961.0142
MEM 264.644531 1626412961.1293
MEM 264.644531 1626412961.2433
MEM 266.140625 1626412961.3579
MEM 266.140625 1626412961.4728
MEM 265.382812 1626412961.5878
MEM 264.644531 1626412961.7029
MEM 266.140625 1626412961.8148
MEM 266.140625 1626412961.9298
MEM 264.644531 1626412962.0433
MEM 264.644531 1626412962.1582
MEM 266.140625 1626412962.2732
MEM 266.140625 1626412962.3879
MEM 266.140625 1626412962.5026
MEM 264.628906 1626412962.6161
MEM 266.140625 1626412962.7305
MEM 266.140625 1626412962.8473
MEM 266.140625 1626412962.9610
MEM 266.140625 1626412963.0767
MEM 264.644531 1626412963.1923
MEM 266.140625 1626412963.3069
MEM 264.628906 1626412963.4228
MEM 266.140625 1626412963.5382
MEM 266.140625 1626412963.6536
MEM 266.140625 1626412963.7687
MEM 266.140625 1626412963.8838
MEM 264.628906 1626412963.9997
MEM 266.140625 1626412964.1143
MEM 266.140625 1626412964.2295
MEM 266.140625 1626412964.3407
MEM 264.644531 1626412964.4537
MEM 264.644531 1626412964.5680
MEM 266.140625 1626412964.6829
MEM 266.140625 1626412964.7979
MEM 266.148438 1626412964.9121
MEM 266.148438 1626412965.0265
MEM 266.152344 1626412965.1413
MEM 266.156250 1626412965.2597
MEM 266.164062 1626412965.3755
MEM 264.652344 1626412965.4904
MEM 266.167969 1626412965.6054
MEM 264.675781 1626412965.7189
MEM 266.179688 1626412965.8339
MEM 264.667969 1626412965.9517
MEM 264.683594 1626412966.0668
MEM 266.183594 1626412966.1819
MEM 266.183594 1626412966.2977
MEM 264.671875 1626412966.4114
MEM 266.183594 1626412966.5268
MEM 266.183594 1626412966.6429
MEM 264.687500 1626412966.7564
MEM 266.183594 1626412966.8712
MEM 264.687500 1626412966.9849
MEM 266.183594 1626412967.0959
MEM 266.183594 1626412967.2113
MEM 266.183594 1626412967.3272
MEM 264.671875 1626412967.4422
MEM 264.687500 1626412967.5568
MEM 264.687500 1626412967.6717
MEM 265.183594 1626412967.7860
MEM 264.687500 1626412967.9011
MEM 266.183594 1626412968.0157
MEM 266.183594 1626412968.1305
MEM 266.183594 1626412968.2437
MEM 265.937500 1626412968.3584
MEM 264.687500 1626412968.4724
MEM 264.687500 1626412968.5877
MEM 266.183594 1626412968.7025
MEM 266.183594 1626412968.8166
MEM 266.183594 1626412968.9303
MEM 265.679688 1626412969.0454
MEM 264.687500 1626412969.1595
MEM 266.183594 1626412969.2750
MEM 266.183594 1626412969.3892
MEM 264.687500 1626412969.5021
MEM 264.687500 1626412969.6177
MEM 266.183594 1626412969.7330
MEM 266.183594 1626412969.8477
MEM 266.183594 1626412969.9631
MEM 266.183594 1626412970.0776
MEM 264.671875 1626412970.1923
MEM 266.183594 1626412970.3062
MEM 266.183594 1626412970.4190
MEM 266.183594 1626412970.5342
MEM 265.183594 1626412970.6489
MEM 264.687500 1626412970.7645
MEM 264.687500 1626412970.8809
MEM 266.183594 1626412970.9968
MEM 264.687500 1626412971.1123
MEM 266.183594 1626412971.2273
MEM 266.183594 1626412971.3429
MEM 266.183594 1626412971.4580
MEM 265.679688 1626412971.5730
MEM 264.687500 1626412971.6883
MEM 266.183594 1626412971.8003
MEM 266.183594 1626412971.9149
MEM 266.183594 1626412972.0298
MEM 266.183594 1626412972.1436
MEM 264.925781 1626412972.2589
MEM 264.687500 1626412972.3735
MEM 266.183594 1626412972.4862
MEM 266.183594 1626412972.6014
MEM 266.183594 1626412972.7160
MEM 266.183594 1626412972.8294
MEM 264.671875 1626412972.9446
MEM 264.687500 1626412973.0584
MEM 266.183594 1626412973.1708
MEM 266.183594 1626412973.2861
MEM 266.183594 1626412973.4011
MEM 266.183594 1626412973.5158
MEM 266.183594 1626412973.6308
MEM 266.183594 1626412973.7460
MEM 266.183594 1626412973.8588
MEM 264.687500 1626412973.9735
MEM 266.183594 1626412974.0894
MEM 266.183594 1626412974.2070
MEM 264.671875 1626412974.3231
MEM 264.687500 1626412974.4383
MEM 266.183594 1626412974.5529
MEM 264.687500 1626412974.6675
MEM 266.183594 1626412974.7829
MEM 264.687500 1626412974.8987
MEM 266.183594 1626412975.0133
MEM 266.183594 1626412975.1288
MEM 264.925781 1626412975.2436
MEM 264.687500 1626412975.3582
MEM 266.183594 1626412975.4731
MEM 264.671875 1626412975.5882
MEM 266.183594 1626412975.7036
MEM 264.687500 1626412975.8186
MEM 266.183594 1626412975.9347
MEM 266.183594 1626412976.0506
MEM 264.687500 1626412976.1649
MEM 264.925781 1626412976.2785
MEM 266.183594 1626412976.3937
MEM 266.183594 1626412976.5087
MEM 266.183594 1626412976.6232
MEM 266.183594 1626412976.7385
MEM 266.183594 1626412976.8533
MEM 266.183594 1626412976.9688
MEM 264.687500 1626412977.0806
MEM 264.687500 1626412977.1965
MEM 266.183594 1626412977.3107
MEM 266.183594 1626412977.4263
MEM 266.183594 1626412977.5417
MEM 266.183594 1626412977.6564
MEM 266.183594 1626412977.7719
MEM 266.183594 1626412977.8836
MEM 266.183594 1626412977.9983
MEM 264.687500 1626412978.1131
MEM 266.183594 1626412978.2286
MEM 266.183594 1626412978.3433
MEM 266.183594 1626412978.4584
MEM 266.183594 1626412978.5734
MEM 264.671875 1626412978.6878
MEM 264.687500 1626412978.8021
MEM 264.687500 1626412978.9172
MEM 266.183594 1626412979.0306
MEM 266.183594 1626412979.1457
MEM 266.183594 1626412979.2599
MEM 264.671875 1626412979.3742
MEM 266.183594 1626412979.4890
MEM 264.671875 1626412979.6043
MEM 264.687500 1626412979.7196
MEM 266.183594 1626412979.8344
MEM 266.183594 1626412979.9484
MEM 266.183594 1626412980.0636
MEM 264.687500 1626412980.1748
MEM 264.687500 1626412980.2891
MEM 266.183594 1626412980.4031
MEM 264.687500 1626412980.5194
MEM 266.183594 1626412980.6350
MEM 266.183594 1626412980.7494
MEM 264.687500 1626412980.8644
MEM 264.671875 1626412980.9794
MEM 266.183594 1626412981.0942
MEM 264.687500 1626412981.2092
MEM 266.183594 1626412981.3228
MEM 266.183594 1626412981.4378
MEM 266.183594 1626412981.5513
MEM 266.183594 1626412981.6655
MEM 264.671875 1626412981.7804
MEM 264.687500 1626412981.8949
MEM 266.183594 1626412982.0101
MEM 266.183594 1626412982.1259
MEM 266.183594 1626412982.2415
MEM 265.437500 1626412982.3569
MEM 266.183594 1626412982.4713
MEM 266.183594 1626412982.5856
MEM 264.687500 1626412982.7011
MEM 266.183594 1626412982.8158
MEM 266.183594 1626412982.9314
MEM 266.183594 1626412983.0473
MEM 266.183594 1626412983.1620
MEM 266.183594 1626412983.2770
MEM 266.183594 1626412983.3923
MEM 266.183594 1626412983.5067
MEM 264.671875 1626412983.6180
MEM 266.183594 1626412983.7335
MEM 266.183594 1626412983.8481
MEM 264.687500 1626412983.9654
MEM 264.687500 1626412984.0827
MEM 264.687500 1626412984.1984
MEM 266.183594 1626412984.3127
MEM 266.183594 1626412984.4276
MEM 266.183594 1626412984.5421
MEM 264.687500 1626412984.6563
MEM 266.183594 1626412984.7717
MEM 266.183594 1626412984.8851
MEM 266.183594 1626412985.0010
MEM 266.183594 1626412985.1150
MEM 264.687500 1626412985.2294
MEM 264.687500 1626412985.3448
MEM 264.687500 1626412985.4581
MEM 266.183594 1626412985.5704
MEM 264.687500 1626412985.6860
MEM 265.937500 1626412985.7998
MEM 264.687500 1626412985.9153
MEM 266.183594 1626412986.0279
MEM 264.671875 1626412986.1430
MEM 264.687500 1626412986.2584
MEM 266.183594 1626412986.3732
MEM 264.687500 1626412986.4880
MEM 266.183594 1626412986.6029
MEM 264.687500 1626412986.7176
MEM 266.183594 1626412986.8310
MEM 266.183594 1626412986.9457
MEM 266.183594 1626412987.0593
MEM 264.687500 1626412987.1734
MEM 266.183594 1626412987.2886
MEM 266.183594 1626412987.4035
MEM 264.671875 1626412987.5186
MEM 266.183594 1626412987.6357
MEM 266.183594 1626412987.7510
MEM 265.425781 1626412987.8654
MEM 264.687500 1626412987.9801
MEM 266.183594 1626412988.0941
MEM 266.183594 1626412988.2085
MEM 266.183594 1626412988.3237
MEM 266.183594 1626412988.4386
MEM 266.183594 1626412988.5534
MEM 264.671875 1626412988.6679
MEM 264.687500 1626412988.7823
MEM 266.183594 1626412988.8951
MEM 266.183594 1626412989.0088
MEM 266.183594 1626412989.1234
MEM 264.671875 1626412989.2386
MEM 264.687500 1626412989.3534
MEM 266.183594 1626412989.4675
MEM 266.183594 1626412989.5822
MEM 266.183594 1626412989.6958
MEM 266.183594 1626412989.8083
MEM 266.183594 1626412989.9227
MEM 266.183594 1626412990.0378
MEM 266.183594 1626412990.1526
MEM 266.183594 1626412990.2670
MEM 264.687500 1626412990.3812
MEM 266.183594 1626412990.4961
MEM 266.183594 1626412990.6108
MEM 266.187500 1626412990.7269
MEM 266.195312 1626412990.8415
MEM 264.683594 1626412990.9567
MEM 264.703125 1626412991.0719
MEM 266.203125 1626412991.1874
MEM 266.210938 1626412991.3022
MEM 266.210938 1626412991.4167
MEM 266.214844 1626412991.5307
MEM 264.707031 1626412991.6458
MEM 264.726562 1626412991.7602
MEM 266.226562 1626412991.8736
MEM 266.230469 1626412991.9874
MEM 267.550781 1626412992.1025
MEM 264.734375 1626412992.2169
MEM 267.550781 1626412992.3321
MEM 267.550781 1626412992.4467
MEM 264.718750 1626412992.5624
MEM 267.550781 1626412992.6776
MEM 267.035156 1626412992.7910
MEM 264.718750 1626412992.9071
MEM 267.550781 1626412993.0228
MEM 267.550781 1626412993.1382
MEM 264.734375 1626412993.2541
MEM 267.550781 1626412993.3699
MEM 267.550781 1626412993.4843
MEM 267.550781 1626412993.6003
MEM 266.519531 1626412993.7134
MEM 267.550781 1626412993.8295
MEM 264.734375 1626412993.9455
MEM 266.519531 1626412994.0616
MEM 264.734375 1626412994.1744
MEM 267.550781 1626412994.2889
MEM 264.718750 1626412994.4047
MEM 267.550781 1626412994.5200
MEM 264.734375 1626412994.6358
MEM 267.550781 1626412994.7501
MEM 264.718750 1626412994.8661
MEM 267.550781 1626412994.9811
MEM 267.550781 1626412995.0963
MEM 267.550781 1626412995.2113
MEM 267.550781 1626412995.3262
MEM 267.550781 1626412995.4412
MEM 267.550781 1626412995.5568
MEM 267.550781 1626412995.6726
MEM 267.550781 1626412995.7882
MEM 267.550781 1626412995.9026
MEM 264.734375 1626412996.0147
MEM 267.550781 1626412996.1308
MEM 264.734375 1626412996.2447
MEM 267.550781 1626412996.3568
MEM 267.550781 1626412996.4730
MEM 264.734375 1626412996.5849
MEM 267.550781 1626412996.6983
MEM 264.734375 1626412996.8142
MEM 264.734375 1626412996.9294
MEM 264.734375 1626412997.0452
MEM 267.714844 1626412997.1610
MEM 267.542969 1626412997.2771
MEM 267.546875 1626412997.3918
MEM 265.488281 1626412997.5075
MEM 266.519531 1626412997.6231
MEM 267.550781 1626412997.7382
MEM 267.550781 1626412997.8545
MEM 267.550781 1626412997.9701
MEM 264.734375 1626412998.0823
MEM 264.734375 1626412998.1982
MEM 264.734375 1626412998.3139
MEM 264.734375 1626412998.4282
MEM 267.679688 1626412998.5429
MEM 264.734375 1626412998.6577
MEM 267.550781 1626412998.7733
MEM 265.746094 1626412998.8880
MEM 267.550781 1626412999.0027
MEM 267.550781 1626412999.1179
MEM 264.734375 1626412999.2319
MEM 267.550781 1626412999.3469
MEM 264.734375 1626412999.4619
MEM 264.734375 1626412999.5764
MEM 267.550781 1626412999.6912
MEM 267.550781 1626412999.8065
MEM 267.550781 1626412999.9218
MEM 264.734375 1626413000.0371
MEM 267.550781 1626413000.1521
MEM 264.718750 1626413000.2673
MEM 267.550781 1626413000.3819
MEM 267.550781 1626413000.4975
MEM 264.734375 1626413000.6114
MEM 267.550781 1626413000.7276
MEM 264.734375 1626413000.8425
MEM 267.550781 1626413000.9579
MEM 267.550781 1626413001.0733
